kzc	Bondoukou Kulango	bond1246
bou	Bondei	bond1247
dbu	Bondum Dom Dogon	bond1248
bna	Bonerate	bone1254
bnv	Bonerif	bone1255
glc	Bon Gula	bong1282
bui	Bongili	bong1284
bot	Bongo	bong1285
bpg	Bonggo	bong1287
bdg	Bonggi	bong1289
bpu	Bongu	bong1291
bok	Bonjo	bonj1234
bvg	Bonkeng	bonk1243
bop	Bonkiman	bonk1244
bnc	Bontok	bont1247
bnb	Bookan	book1241
bnl	Boon	boon1242
bvf	Boor	boor1242
bpw	Bo (Papua New Guinea)	bopa1235
boa	Bora	bora1263
gax	Borana-Arsi-Guji Oromo	bora1271
kvn	Border Kuna	bord1248
gai	Borei	bore1247
fue	Borgu Fulfulde	borg1235
adi	Bori	bori1243
bxx	Borna (Democratic Republic of Congo)	born1252
bwo	Boro (Ethiopia)	boro1277
ksr	Borong	boro1279
bor	Bororo	boro1282
xxb	Boro	boro1283
mae	Bo-Rukul	boru1244
brn	Boruca	boru1252
bwf	Boselewa	bose1237
bos	Bosnian	bosn1245
bqs	Bosngun	bosn1248
bmj	Bote-Majhi	bote1238
bph	Botlikh	botl1242
sbl	Botolan Sambal	boto1242
nku	Bouna Kulango	boun1243
mux	Bo-Ung	boun1245
pcc	Bouyei	bouy1240
bzo	Bozaba	boza1238
aof	Bragat	brag1240
brh	Brahui	brah1256
bra	Braj	braj1242
bzs	Brazilian Sign Language	braz1236
kvl	Brek Karen	brek1238
buq	Brem	brem1238
brq	Breri	brer1240
bre	Breton	bret1244
bzd	Bribri	brib1243
bfi	British Sign Language	brit1235
bkk	Brokskat	brok1247
sgt	Brokpake	brok1248
bro	Brokkat	brok1249
bpl	Broome Pearling Lugger Pidgin	broo1238
plw	Brooke's Point Palawano	broo1239
kxd	Brunei	brun1242
bsb	Brunei Bisaya	brun1245
bub	Bua	buaa1245
cbl	Bualkhaw Chin	bual1235
box	Buamu	buam1238
bvb	Bube	bube1242
bbx	Bubia	bubi1249
buw	Bubi	bubi1250
stt	Budeh Stieng	bude1236
btp	Budibud	budi1249
bdx	Budong-Budong	budo1241
bdk	Budukh	budu1248
buu	Budu	budu1250
bdm	Buduma	budu1265
bja	Budza	budz1238
bbh	Bugan	buga1247
buk	Bugawac	buga1250
bgh	Bugan	buga1251
bgt	Bughotu	bugh1239
bug	Buginese	bugi1244
sab	Buglere	bugl1243
bgg	Bugun	bugu1246
ubl	Buhi	buhi1243
bku	Buhid	buhi1245
bxh	Buhutu	buhu1237
byh	Bujhyal	bujh1238
sdo	Bukar-Sadung Bidayuh	buka1257
bvk	Bukat	buka1261
bhh	Bukharic	bukh1238
bvu	Bukit Malay	buki1247
bkn	Bukitan	buki1248
ape	Bukiyip	buki1249
tkb	Buksa	buks1238
bxk	Bukusu	buku1249
buz	Bukwen	bukw1238
bqn	Bulgarian Sign Language	bulg1240
bul	Bulgarian	bulg1262
bmp	Bulgebi	bulg1265
bwu	Buli (Ghana)	buli1254
bzq	Buli (Indonesia)	buli1255
buy	Bullom So	bull1247
sti	Bulo Stieng	bulo1242
bum	Bulu (Cameroon)	bulu1251
bjl	Bulu (Papua New Guinea)	bulu1253
byp	Bumaji	buma1244
aon	Bumbita Arapesh	bumb1241
bmv	Bum	bumm1238
kjz	Bumthangkha	bumt1240
bwx	Bu-Nao Bunu	buna1273
bck	Bunaba	buna1275
bdd	Bunama	buna1276
bvn	Buna	buna1277
bfn	Bunak	buna1278
bns	Bundeli	bund1253
bqd	Bung	bung1259
wun	Bungu	bung1265
bkz	Bungku	bung1269
but	Bungain	bung1270
buv	Bun	bunn1240
dgb	Bunoge Dogon	buno1241
bnn	Bunun	bunu1267
blf	Buol	buol1237
bvr	Burarra	bura1267
bkg	Buraka	bura1269
bys	Burak	bura1271
bti	Burate	bura1276
bwr	Bura-Pabir	bura1292
bxn	Burduna	burd1238
bvh	Bure	bure1242
bua	Buriat	buri1258
bji	Burji	burj1242
vrt	Burmbar	burm1263
bzu	Burmeso	burm1264
bsk	Burushaski	buru1296
bqw	Buru (Nigeria)	buru1299
bdi	Burun	buru1301
mhs	Buru (Indonesia)	buru1303
bqr	Burusu	buru1304
bmu	Burum-Mindik	buru1306
aip	Burumakok	buru1307
asi	Buruwai	buru1308
bry	Burui	buru1309
bds	Burunge	buru1320
bxs	Busam	busa1251
bqp	Busa	busa1253
bsm	Busami	busa1254
bfg	Busang Kayan	busa1255
buf	Bushoong	bush1247
buc	Bushi	bush1250
bup	Busoa	buso1238
bso	Buso	buso1242
dox	Bussa	buss1239
bju	Busuu	busu1244
kyb	Butbut Kalinga	butb1235
bnr	Butmas-Tur	butm1237
btw	Butuanon	butu1244
jid	Bu	buuu1244
bhs	Buwal	buwa1243
bxt	Buxinhua	buxi1237
byy	Buya	buya1245
byu	Buyang	buya1247
jiy	Buyuan Jinuo	buyu1238
byi	Buyu	buyu1239
bww	Bwa	bwaa1238
bwd	Bwaidoka	bwai1242
tte	Bwanabwana	bwan1241
bwa	Bwatoo	bwat1240
bwe	Bwe Karen	bwek1238
bwl	Bwela	bwel1238
bwc	Bwile	bwil1245
bwz	Bwisi	bwis1242
bee	Byangsi	byan1241
mkk	Byep	byep1241
msq	Caac	caac1237
cjp	Cabécar	cabe1245
cbb	Cabiyarí	cabi1241
ccr	Cacaopera	caca1247
miu	Cacaloxtepec Mixtec	caca1250
roc	Cacgia Roglai	cacg1235
cbv	Kakua	cacu1241
cad	Caddo	cadd1256
ccd	Cafundo Creole	cafu1238
cbh	Cagua	cagu1236
chl	Cahuilla	cahu1264
cah	Cahuarano	cahu1268
qvc	Cajamarca Quechua	caja1238
qvl	Cajatambo North Lima Quechua	caja1239
zad	Cajonos Zapotec	cajo1238
frc	Cajun French	caju1236
ckx	Caka	caka1240
ckz	Cakchiquel-Quiché Mixed Language	cakc1235
cky	Cakfem-Mushere	cakf1236
tbk	Calamian Tagbanwa	cala1258
qud	Calderón Highland Quichua	cald1236
caw	Callawalla	call1235
rmr	Calo	calo1235
rmq	Caló	calo1236
clu	Caluyanun	calu1238
abd	Camarines Norte Agta	cama1250
mcu	Cameroon Mambila	came1252
wes	Cameroon Pidgin	came1254
rab	Camling	caml1239
sro	Campidanese Sardinian	camp1261
cml	Campalagian	camp1262
kbh	Camsá	cams1241
cmt	Camtho	camt1236
xcc	Camunic	camu1235
qxr	Cañar Highland Quichua	cana1262
cbu	Candoshi-Shapra	cand1248
ram	Canela	cane1242
caz	Canichana	cani1243
mlc	Cao Lan	caol1238
cov	Cao Miao	caom1238
kaq	Capanahua	capa1241
cps	Capiznon	capi1239
cpg	Cappadocian Greek	capp1239
cot	Caquinte	caqu1242
cby	Carabayo	cara1245
cfd	Cara	cara1270
crf	Caramanta	cara1271
cbc	Carapana	cara1272
xcr	Carian	cari1274
hns	Caribbean Hindustani	cari1275
jvn	Caribbean Javanese	cari1276
cbd	Carijona	cari1279
caq	Car Nicobarese	carn1240
cal	Carolinian	caro1242
crr	Carolina Algonquian	caro1243
rmc	Carpathian Romani	carp1235
crx	Carrier	carr1249
cru	Carútana	caru1240
cbr	Cashibo-Cacataibo	cash1251
cbs	Cashinahua	cash1254
dgc	Casiguran Dumagat Agta	casi1235
asc	Casuarina Coast Asmat	casu1237
csc	Catalan Sign Language	cata1241
mst	Cataelano Mandaya	cata1284
chc	Catawba	cata1286
cca	Cauca	cauc1241
cav	Cavineña	cavi1250
xcy	Cayuse	cayu1241
cay	Cayuga	cayu1261
cyb	Cayubaba	cayu1262
sef	Cebaara Senoufo	ceba1235
ceb	Cebuano	cebu1242
xce	Celtiberian	celt1247
cam	Cemuhî	cemu1238
cen	Cen	cenn1238
hmm	Central Mashan Hmong	cent1394
ckb	Central Kurdish	cent1972
pst	Central Pashto	cent1973
khm	Central Khmer	cent1989
ncb	Central Nicobarese	cent1990
cmo	Central Mnong	cent1992
bca	Central Bai	cent2004
zch	Central Hongshuihe Zhuang	cent2009
hmc	Central Huishui Hmong	cent2013
fuq	Central-Eastern Niger Fulfulde	cent2018
grv	Central Grebo	cent2041
cet	Jalaa	cent2045
knc	Central Kanuri	cent2050
pse	Central Malay	cent2053
mwo	Central Maewo	cent2058
mxz	Central Masela	cent2072
agt	Central Cagayan Agta	cent2084
bcl	Central Bicolano	cent2087
syb	Central Subanen	cent2089
tgt	Central Tagbanwa	cent2090
plc	Central Palawano	cent2091
sml	Central Sama	cent2092
zbc	Central Berawan	cent2098
dtp	Central Dusun	cent2100
mel	Central Melanau	cent2101
cns	Central Asmat	cent2117
awu	Central Awyu	cent2118
ryu	Central Okinawan	cent2126
esu	Central Yupik	cent2127
ess	Central Siberian Yupik	cent2128
tar	Central Tarahumara	cent2131
nhn	Central Nahuatl	cent2132
ncx	Central Puebla Nahuatl	cent2133
nch	Central Huasteca Nahuatl	cent2134
ojc	Central Ojibwa	cent2136
poo	Central Pomo	cent2138
csm	Central Sierra Miwok	cent2140
ayr	Central Aymara	cent2142
maz	Central Mazahua	cent2144
pbs	Central Pame	cent2145
tuf	Central Tunebo	cent2150
tzm	Central Atlas Tamazight	cent2194
lbk	Central Bontoc	cent2292
cme	Cerma	cerm1238
cbi	Chachi	chac1249
quk	Chachapoyas Quechua	chac1250
cao	Chácobo	chac1251
cds	Chadian Sign Language	chad1238
cdy	Chadong	chad1240
shu	Chadian Arabic	chad1249
chg	Chagatai	chag1247
ciy	Chaima	chai1253
ccp	Chakma	chak1266
ckh	Chak	chak1270
cli	Chakali	chak1271
tgf	Chalikha	chal1267
cll	Chala	chal1269
cld	Chaldean Neo-Aramaic	chal1275
cdh	Chambeali	cham1307
cji	Chamalal	cham1309
cha	Chamorro	cham1312
can	Chambri	cham1313
ceg	Chamacoco	cham1315
ccc	Chamicuro	cham1318
cdg	Chamari	cham1329
cna	Changthang	chan1309
chx	Chantyal	chan1310
nbc	Chang Naga	chan1313
cga	Changriwa	chan1319
caj	Chané	chan1322
cra	Chara	char1269
crv	Chaura	chau1258
cdn	Chaudangsi	chau1259
ccq	Chaungtha	chau1262
cbk	Chavacano	chav1241
cbt	Chayahuita	chay1248
mih	Chayuco Mixtec	chay1249
xtb	Chazumba Mixtec	chaz1235
che	Chechen	chec1245
ruk	Che	chee1238
mrn	Cheke Holo	chek1238
cde	Chenchu	chen1255
cjn	Chenapian	chen1259
cnu	Chenoua	chen1266
ycp	Chepya	chep1243
cdm	Chepang	chep1245
cpn	Cherepon	cher1271
chr	Cherokee	cher1273
ych	Chesu	ches1238
ctc	Chetco	chet1237
cwg	Chewong	chew1245
chy	Cheyenne	chey1247
hne	Chhattisgarhi	chha1249
ctn	Chintang	chhi1245
cur	Chhulung	chhu1238
csd	Chiangmai Sign Language	chia1237
cip	Chiapanec	chia1262
chb	Chibcha	chib1270
cic	Chickasaw	chic1270
cob	Chicomuceltec	chic1271
pei	Chichimeca-Jonaz	chic1272
trs	Chicahuaxtla Triqui	chic1273
zpv	Chichicapan Zapotec	chic1274
cgg	Chiga	chig1238
mii	Chigmecatitlán Mixtec	chig1239
csg	Chilean Sign Language	chil1264
clh	Chilisso	chil1275
clc	Chilcotin	chil1280
csa	Chiltepec Chinantec	chil1282
cqu	Chilean Quechua	chil1283
cmk	Chimakum	chim1250
zoh	Chimalapa Zoque	chim1300
cid	Chimariko	chim1301
qug	Chimborazo Highland Quichua	chim1302
cbg	Chimila	chim1309
xch	Chimakum	chim1310
cpi	Chinese Pidgin English	chin1253
chn	Chinuk Wawa	chin1272
csl	Chinese Sign Language	chin1283
chh	Chinook	chin1286
cih	Chinali	chin1475
bxu	China Buriat	chin1476
cnb	Chinbon Chin	chin1478
qxc	Chincha Quechua	chin1483
cbe	Chipiajes	chip1236
ciw	Chippewa	chip1241
chp	Chipewyan	chip1261
cap	Chipaya	chip1262
cax	Chiquitano	chiq1248
qxa	Chiquián Ancash Quechua	chiq1249
maq	Chiquihuitlán Mazatec	chiq1250
cdf	Chiru	chir1283
nhd	Chiripá	chir1286
ctm	Chitimacha	chit1248
the	Chitwania Tharu	chit1274
ctg	Chittagonian	chit1275
cik	Chitkuli Kinnauri	chit1279
cit	Chittagonian	chit1285
zpc	Choapan Zapotec	choa1237
cgk	Chocangacakha	choc1275
cho	Choctaw	choc1276
coz	Chochotec	choc1279
cdi	Chodri	chod1238
nri	Chokri Naga	chok1243
cjk	Chokwe	chok1245
ctu	Chol	chol1282
cht	Cholón	chol1284
cti	Chol, Tila	chol1285
cog	Chong	chon1284
cda	Choni	chon1285
coh	Chonyi-Dzihana-Kauma	chon1287
cce	Chopi	chop1243
caa	Chortí	chor1273
cjr	Chorotega	chor1275
nct	Chothe Naga	chot1239
crw	Chrau	chra1242
cje	Chru	chru1239
cjv	Chuave	chua1250
cqd	Chuanqiandian Cluster Miao	chua1256
cvg	Chug	chug1252
cac	Chuj	chuj1250
cnm	Chuj, Ixtatán	chuj1251
cuw	Chukwa	chuk1270
ckt	Chukchi	chuk1273
cuh	Chuka	chuk1274
clw	Chulym	chul1246
ncu	Chumburung	chum1261
chs	Chumash	chum1264
chu	Old Church Slavonic	chur1257
cdj	Churahi	chur1258
scb	Chut	chut1247
chk	Chuukese	chuu1238
chv	Chuvash	chuv1255
xcv	Chuvantsy	chuv1256
chw	Chuwabu	chuw1238
cia	Cia-Cia	ciac1237
ckl	Cibak	ciba1236
awc	Cicipu	cici1237
cib	Ci Gbe	cigb1235
cim	Cimbrian	cimb1238
mkx	Cinamiguin Manobo	cina1236
cdr	Cinda-Regi-Tiyal	cind1241
cie	Cineni	cine1238
cin	Cinta Larga	cint1239
xcg	Cisalpine Gaulish	cisa1237
asg	Cishingini	cish1238
txt	Citak	cita1245
tgd	Ciwogai	ciwo1236
clm	Clallam	clal1241
xcl	Classical Armenian	clas1249
nci	Classical Nahuatl	clas1250
qwc	Classical Quechua	clas1251
syc	Classical Syriac	clas1252
myz	Classical Mandaic	clas1253
xct	Classical Tibetan	clas1254
dri	C'lela	clel1238
xcw	Coahuilteco	coah1252
kzj	Coastal Kadazan	coas1294
kjc	Coastal Konjo	coas1295
csi	Coast Miwok	coas1301
mco	Coatlán Mixe	coat1238
naz	Coatepec Nahuatl	coat1240
miz	Coatzospan Mixtec	coat1241
zps	Coatlán Zapotec	coat1243
zca	Coatecas Altas Zapotec	coat1244
cod	Cocama-Cocamilla	coca1259
coj	Cochimi	coch1272
coa	Cocos Islands Malay	coco1260
coc	Cocopa	coco1261
crd	Coeur d'Alene	coeu1236
con	Cofán	cofa1242
kog	Cogui	cogu1240
liw	Col	coll1240
csn	Colombian Sign Language	colo1249
gct	Colonia Tovar German	colo1254
cof	Tsafiki	colo1256
col	Columbia-Wenatchi	colu1241
com	Comanche	coma1245
cco	Comaltepec Chinantec	coma1246
xcm	Comecrudo	come1251
del	Common Delaware	comm1246
cfg	Como Karim	como1258
coo	Comox	como1259
cno	Con	cona1234
swc	Congo Swahili	cong1236
cnc	Côông	coon1239
csz	Coos	coos1249
zoc	Copainalá Zoque	copa1236
trc	Copala Triqui	copa1237
cop	Coptic	copt1239
coq	Coquille	coqu1236
cry	Cori	cori1240
cor	Cornish	corn1251
qwa	Corongo Ancash Quechua	coro1247
xxr	Coropo	coro1248
cos	Corsican	cors1241
csr	Costa Rican Sign Language	cost1249
mta	Cotabato Manobo	cota1241
xcn	Cotoname	coto1248
cow	Cowlitz	cowl1242
kox	Coxima	coxi1236
coy	Coyaima	coya1241
pbf	Coyotepec Popoloca	coyo1236
toc	Coyutla Totonac	coyu1235
mus	Creek	cree1270
cre	Cree	cree1272
gyn	Creolese	creo1235
crh	Crimean Tatar	crim1257
csq	Croatia Sign Language	croa1242
hrv	Croatian	croa1245
mfn	Cross River Mbembe	cros1244
cro	Crow	crow1244
crz	Cruzeño	cruz1243
cua	Cua	cuaa1241
csf	Cuba Sign Language	cuba1235
cub	Cubeo	cube1242
cui	Cuiba	cuib1242
cul	Culina	culi1244
cuo	Cumanagoto	cuma1240
cum	Cumeral	cume1234
xlu	Cuneiform Luwian	cune1239
cug	Cung	cung1238
cuq	Cun	cunn1236
cup	Cupeño	cupe1243
kpc	Curripaco	curr1243
quz	Cusco Quechua	cusc1236
ccl	Cutchi-Swahili	cutc1238
cuv	Cuvok	cuvo1236
xtu	Cuyamecalco Mixtec	cuya1240
cyo	Cuyonon	cuyo1237
bwy	Cwi Bwamu	cwib1235
acy	Cypriot Arabic	cypr1248
cse	Czech Sign Language	czec1253
ces	Czech	czec1258
dao	Daai Chin	daai1236
kzf	Da'a Kaili	daak1235
lni	Daantanai'	daan1235
dsh	Daasanach	daas1238
dbr	Dabarre	daba1260
dbe	Dabe	dabe1239
xdc	Dacian	daci1234
dbd	Dadiya	dadi1249
mps	Dadibi	dadi1250
dgd	Dagaari Dioula	daga1272
dgz	Daga	daga1275
dag	Dagbani	dagb1246
dgk	Dagba	dagb1248
dec	Dagik	dagi1241
dgn	Dagoman	dago1245
dal	Dahalo	daha1245
dlk	Dahalik	daha1247
das	Daho-Doo	daho1238
dij	Dai	daii1240
drb	Dair	dair1239
zhd	Dai Zhuang	daiz1235
bpa	Dakaka	daka1243
dkk	Dakka	dakk1238
dak	Dakota	dako1258
dka	Dakpakha	dakp1242
qer	Dalecarlian	dale1238
dlm	Dalmatian	dalm1243
bev	Daloa Bété	dalo1238
dmm	Dama (Cameroon)	dama1267
dam	Damakawa	dama1268
uhn	Damal	dama1272
dac	Dambi (Papua New Guinea)	damb1246
dml	Dameli	dame1241
dms	Dampelas	damp1237
dnu	Danau	dana1252
dnr	Danaru	dana1254
daq	Dandami Maria	dand1238
thl	Dangaura Tharu	dang1260
daa	Dangaleat	dang1274
dsl	Danish Sign Language	dani1246
dan	Danish	dani1285
daf	Dan	dann1241
aso	Dano	dano1240
dnd	Daonda	daon1243
daz	Dao	daoo1238
dry	Darai	dara1250
dat	Darang Deng	dara1255
djc	Dar Daju Daju	dard1243
daj	Dar Fur Daju	darf1239
dar	Dargwa	darg1241
prs	Dari	dari1249
drh	Darkhat	dark1243
dln	Darlong	darl1242
drl	Paakantyi	darl1243
drd	Darma	darm1243
dro	Daro-Matu Melanau	daro1239
dau	Dar Sila Daju	dars1235
drw	Darwazi	darw1234
dot	Dass	dass1243
tcc	Datooga	dato1239
dta	Dagur	daur1238
daw	Davawenyo	dava1245
dww	Dawawa	dawa1242
ddw	Dawera-Daweloor	dawe1237
dwr	Dawro	dawr1236
kwa	Dâw	daww1239
yio	Dayao Yi	daya1245
dax	Dayi	dayi1244
dai	Day	dayy1236
dzg	Dazaga	daza1242
dzd	Daza	daza1244
dcc	Deccan	decc1239
ded	Dedua	dedu1240
afn	Defaka	defa1248
gbh	Defi Gbe	defi1235
dgu	Degaru	dega1238
deg	Degema	dege1246
dge	Degenan	dege1247
ing	Degexit'an	dege1248
mzw	Deg	degg1238
dhv	Dehu	dehu1237
deh	Dehwari	dehw1238
dek	Dek	dekk1240
row	Dela-Oenale	dela1251
ntr	Delo	delo1240
dmx	Dema	dema1235
dei	Demisa	demi1242
dem	Dem	demm1245
dmy	Demta	demt1241
deq	Dendi (Central African Republic)	dend1242
ddn	Dendi (Benin)	dend1243
dez	Dengese	deng1250
dnk	Dengka	deng1253
dny	Dení	deni1241
dbb	Deno	deno1239
anv	Denya	deny1238
der	Deori	deor1238
kbv	Dera (Indonesia)	dera1245
kna	Dera (Nigeria)	dera1248
des	Desano	desa1247
dso	Desiya	desi1235
dee	Dewoin	dewo1238
def	Dezfuli	dezf1238
dgh	Dghwede	dghw1239
dhs	Dhaiso	dhai1238
dhl	Dhalandji	dhal1245
dhn	Dhanki	dhan1264
dhw	Dhanwar (Nepal)	dhan1265
dha	Dhanwar (India)	dhan1267
dhg	Dhangu	dhan1270
nfa	Dhao	dhao1237
dhr	Dhargari	dhar1247
mki	Dhatki	dhat1238
dhi	Dhimal	dhim1246
div	Dhivehi	dhiv1236
dho	Dhodia	dhod1238
adf	Dhofari Arabic	dhof1235
dhd	Dhundari	dhun1238
dhu	Dhurga	dhur1239
duj	Dhuwal	dhuw1249
dia	Dia	diaa1238
mbd	Dibabawon Manobo	diba1242
dby	Dibiyaso	dibi1240
bvx	Dibole	dibo1245
dio	Dibo	dibo1247
duy	Dicamay Agta	dica1235
did	Didinga	didi1258
ddo	Tsez	dido1241
dif	Dieri	dier1241
mhu	Digaro-Mishmi	diga1241
dig	Digo	digo1243
dur	Dii	diii1241
cfa	Dijim-Bwilim	diji1241
dil	Dilling	dill1242
dis	Dimasa	dima1251
jma	Dima	dima1252
dii	Dimbong	dimb1238
dim	Dime	dime1235
dmc	Dimir	dimi1244
diq	Dimli	diml1238
diz	Ding	ding1239
din	Dinka	dink1262
ddi	Diodio	diod1237
dit	Dirari	dira1238
gdl	Dirasha	dira1242
diu	Diriku	diri1252
dir	Dirim	diri1253
dwa	Diri	diri1259
dsi	Disa	disa1239
tbz	Ditammari	dita1238
dtd	Ditidaht	diti1235
diy	Diuwe	diuw1238
xtd	Diuxi-Tilantongo Mixtec	diux1235
dix	Dixon Reef	dixo1238
mdx	Dizin	dizi1235
djd	Jaminjung	djam1255
djr	Djambarrpuyngu	djam1256
djf	Djangun	djan1238
djn	Djauan	djau1244
djw	Djawi	djaw1238
djj	Djeebbana	djee1236
jbt	Djeoromitxí	djeo1235
dyi	Djimini Senoufo	djim1235
jig	Djingili	djin1251
djb	Djinba	djin1252
dji	Djinang	djin1253
djl	Djiwarli	djiw1239
kvo	Dobel	dobe1238
dob	Dobu	dobu1241
doe	Doe	doee1238
dgg	Doga	doga1238
dgx	Doghoro	dogh1241
dgs	Dogoso	dogo1294
dos	Dogosé	dogo1295
dgo	Dogri	dogr1250
dgr	Dogrib	dogr1252
dbg	Dogul Dom Dogon	dogu1235
dbi	Doka	doka1242
uya	Doko-Uyanga	doko1243
dlg	Dolgan	dolg1241
dre	Dolpo	dolp1239
rmt	Domari	doma1258
dmk	Domaaki	doma1260
dov	Dombe	domb1246
doq	Dominican Sign Language	domi1236
doa	Dom	domm1246
doy	Dompo	domp1238
dof	Domu	domu1245
dev	Domung	domu1246
dok	Dondo	dond1249
sce	Dongxiang	dong1285
yik	Dongshanba Lalo	dong1286
doo	Dongo	dong1290
doh	Dong	dong1293
ddd	Dongotono	dong1294
dds	Donno So Dogon	donn1238
dde	Doondo	doon1238
dor	Dori'o	dori1246
kqc	Doromu-Koki	doro1266
drr	Dororo	doro1267
doz	Dorze	dorz1235
dol	Doso	doso1239
dty	Dotyali	doty1234
tds	Doutai	dout1240
dow	Doyayo	doya1240
drt	Drents	dren1238
duu	Drung	drun1238
dua	Duala	dual1243
dup	Duano	duan1242
dva	Duau	duau1237
dub	Dubli	dubl1239
dmu	Dubu	dubu1240
duk	Duduela	dudu1240
ndu	Dugun	dugu1248
dbm	Duguri	dugu1249
dme	Dugwor	dugw1239
kbz	Duhwa	duhw1236
nke	Duke	duke1237
dbo	Dulbu	dulb1238
duz	Duli	duli1241
dma	Duma	duma1253
duf	Dumbea	dumb1241
dus	Dumi	dumi1241
dmv	Dumpas	dump1242
wtf	Dumpu	dump1243
dui	Dumun	dumu1246
duc	Duna	duna1248
duh	Dungra Bhil	dung1251
raa	Dungmali	dung1252
dng	Dungan	dung1253
dbv	Dungu	dung1254
duo	Dupaninan Agta	dupa1235
drq	Dura	dura1244
nln	Durango Nahuatl	dura1245
mvp	Duri	duri1242
dbn	Duriankere	duri1243
pci	Duruwa	duru1236
dug	Duruma	duru1249
dsn	Dusner	dusn1237
duw	Dusun Witu	dusu1267
duq	Dusun Malang	dusu1269
dun	Dusun Deyah	dusu1271
dse	Dutch Sign Language	dutc1253
nld	Dutch	dutc1256
dux	Duungooma	duun1242
dae	Duupa	duup1238
duv	Duvle	duvl1242
dbp	Duwai	duwa1244
gve	Duwet	duwe1237
nnu	Dwang	dwan1238
dyy	Dyaabugay	dyaa1242
dyb	Dyaberdyaber	dyab1238
dyn	Dyangadi	dyan1250
dya	Dyan	dyan1251
dbl	Dyirbal	dyir1250
dyd	Dyugun	dyug1238
dyu	Dyula	dyul1238
jen	Dza	dzaa1238
dzl	Dzalakha	dzal1238
dzn	Dzando	dzan1238
bpn	Dzao Min	dzao1238
add	Dzodinka	dzod1238
dzo	Dzongkha	dzon1239
dnn	Dzùùngoo	dzuu1241
ktv	Eastern Katu	east1236
nep	Eastern Pahari	east1436
kee	Eastern Keres	east1472
frs	East Frisian Low Saxon	east2288
ydd	Eastern Yiddish	east2295
bgp	Eastern Balochi	east2304
mhr	Eastern Mari	east2328
lwl	Eastern Lawa	east2330
bru	Eastern Bru	east2332
mng	Eastern Mnong	east2333
yuy	East Yugur	east2337
emu	Eastern Muria	east2340
eky	Eastern Kayah	east2342
ggn	Eastern Gurung	east2345
tge	Eastern Gorkha Tamang	east2346
taj	Eastern Tamang	east2347
nos	Eastern Nisu	east2349
mgp	Eastern Magar	east2352
kif	Eastern Parbate Kham	east2354
emg	Eastern Meohang	east2357
zeh	Eastern Hongshuihe Zhuang	east2363
hmq	Eastern Qiandong Miao	east2370
muq	Eastern Xiangxi Miao	east2371
hme	Eastern Huishui Hmong	east2372
aer	Eastern Arrernte	east2379
lma	East Limba	east2387
gbx	Eastern Xwla Gbe	east2390
xrb	Eastern Karaboro	east2398
acp	Eastern Acipa	east2403
nle	East Nyala	east2409
kqo	Eastern Krahn	east2414
emk	Eastern Maninkakan	east2426
mky	Taba	east2440
omb	East Ambae	east2443
fud	East Futuna	east2447
vme	East Masela	east2462
nea	Eastern Ngad'a	east2464
tre	East Tarangan	east2465
dmr	East Damar	east2472
bnj	Eastern Tawbuid	east2482
pez	Eastern Penan	east2485
zbe	East Berawan	east2486
kjs	East Kewa	east2516
ike	Eastern Canadian Inuktitut	east2534
nhe	Eastern Huasteca Nahuatl	east2538
ojg	Eastern Ojibwa	east2542
aaq	Eastern Abenaki	east2544
peb	Eastern Pomo	east2545
qve	Eastern Apurímac Quechua	east2551
gui	Eastern Bolivian Guaraní	east2555
otm	Eastern Highland Otomi	east2556
cly	Eastern Highland Chatino	east2558
cjm	Eastern Cham	east2563
hae	Eastern Oromo	east2652
avl	Eastern Egyptian Bedawi Arabic	east2690
sfe	Eastern Subanen	east2694
azd	Eastern Durango Nahuatl	east2695
yit	Eastern Lalu	east2696
igb	Ebira	ebir1243
xeb	Eblan	ebla1238
ebr	Ebrié	ebri1238
ebg	Ebughu	ebug1241
ecs	Ecuadorian Sign Language	ecua1243
cbj	Ede Cabe	edec1238
idd	Ede Idaca	edei1244
ijj	Ede Ije	edei1245
ica	Ede Ica	edei1246
nqg	Ede Nago	eden1244
awy	Edera Awyu	eder1237
etr	Edolo	edol1239
xdm	Edomite	edom1234
dbf	Edopi	edop1238
eee	E	eeee1240
efa	Efai	efai1241
efe	Efe	efee1239
efi	Efik	efik1245
ofu	Efutop	efut1242
ega	Ega	egaa1242
ego	Eggon	eggo1239
esl	Egypt Sign Language	egyp1238
egy	Egyptian (Ancient)	egyp1246
arz	Egyptian Arabic	egyp1253
ehu	Ehueun	ehue1238
eip	Eipomek	eipo1242
eit	Eitiep	eiti1240
etu	Ejagham	ejag1239
eja	Ejamat	ejam1238
ekb	Eka	ekaa1234
eka	Ekajuk	ekaj1238
ekg	Ekari	ekar1243
eki	Eki	ekii1241
eke	Ekit	ekit1246
ekp	Ekpeye	ekpe1253
zpp	El Alto Zapotec	elal1235
elx	Elamite	elam1244
elm	Eleme	elem1253
ele	Elepi	elep1240
elh	El Hugeirat	elhu1238
ekm	Elip	elip1238
elk	Elkei	elke1240
elo	El Molo	elmo1238
crn	El Nayar Cora	elna1235
zte	Elotepec Zapotec	elot1235
afo	Eloyi	eloy1241
elp	Elpaputih	elpa1240
mrf	Elseng	else1239
elu	Elu	eluu1241
xly	Elymian	elym1237
yzg	E'ma Buyang	emab1235
mmw	Emae	emae1237
